subgroup_id,timestamp,machine_id,product_id,xbar,range,n,xbar_lcl,xbar_cl,xbar_ucl,range_lcl,range_cl,range_ucl,rule_1_beyond_3sigma,rule_2_two_of_three_beyond_2sigma,rule_3_four_of_five_beyond_1sigma,rule_4_eight_same_side,any_signal,range_rule_1
SG-MC-02-2025062508,2025-06-25 08:00:00,MC-02,PRD-D,60.02376200584068,0.1112796405001859,5,59.9812332134637,60.03007765222271,60.07892209098171,0.0,0.0846524068613621,0.1789551881049196,False,False,False,False,False,False
SG-MC-04-2025062508,2025-06-25 08:00:00,MC-04,PRD-B,80.04063049672419,0.0793776270988502,5,79.98133298727322,80.02998001088412,80.07862703449501,0.0,0.0843102662233807,0.1782319027962268,False,False,False,False,False,False
SG-MC-12-2025062508,2025-06-25 08:00:00,MC-12,PRD-B,80.01876657480891,0.1144242094726735,5,79.98133298727322,80.02998001088412,80.07862703449501,0.0,0.0843102662233807,0.1782319027962268,False,False,False,False,False,False
SG-MC-05-2025062508,2025-06-25 08:00:00,MC-05,PRD-C,42.06121560542493,0.1065181276676554,5,41.98128274145005,42.03038150785648,42.0794802742629,0.0,0.0850931826801104,0.1798869881857533,False,False,False,False,False,False
SG-MC-09-2025062508,2025-06-25 08:00:00,MC-09,PRD-C,42.01196748039278,0.0976490735071919,5,41.98128274145005,42.03038150785648,42.0794802742629,0.0,0.0850931826801104,0.1798869881857533,False,False,False,False,False,False
SG-MC-07-2025062508,2025-06-25 08:00:00,MC-07,PRD-A,25.020581224309375,0.0687625244107081,5,24.98096531359448,25.029746559290437,25.07852780498639,0.0,0.0845428868214142,0.1787236627404697,False,False,False,False,False,False
SG-MC-11-2025062508,2025-06-25 08:00:00,MC-11,PRD-A,25.0120682890302,0.0670681762439144,5,24.98096531359448,25.029746559290437,25.07852780498639,0.0,0.0845428868214142,0.1787236627404697,False,False,False,False,False,False
SG-MC-03-2025062508,2025-06-25 08:00:00,MC-03,PRD-A,25.044413119362066,0.0742441012376033,5,24.98096531359448,25.029746559290437,25.07852780498639,0.0,0.0845428868214142,0.1787236627404697,False,False,False,False,False,False
SG-MC-08-2025062516,2025-06-25 16:00:00,MC-08,PRD-B,80.01471526368375,0.0804674200659008,5,79.98133298727322,80.02998001088412,80.07862703449501,0.0,0.0843102662233807,0.1782319027962268,False,False,False,False,False,False
SG-MC-02-2025062516,2025-06-25 16:00:00,MC-02,PRD-D,60.0147770636044,0.0785328295257059,5,59.9812332134637,60.03007765222271,60.07892209098171,0.0,0.0846524068613621,0.1789551881049196,False,False,False,False,False,False
SG-MC-04-2025062516,2025-06-25 16:00:00,MC-04,PRD-B,80.03170931238675,0.1127412328538781,5,79.98133298727322,80.02998001088412,80.07862703449501,0.0,0.0843102662233807,0.1782319027962268,False,False,False,False,False,False
SG-MC-09-2025062516,2025-06-25 16:00:00,MC-09,PRD-C,42.072408386058925,0.0729391868236604,5,41.98128274145005,42.03038150785648,42.0794802742629,0.0,0.0850931826801104,0.1798869881857533,False,False,False,False,False,False
SG-MC-01-2025062516,2025-06-25 16:00:00,MC-01,PRD-C,42.038407884871205,0.1032174104162209,5,41.98128274145005,42.03038150785648,42.0794802742629,0.0,0.0850931826801104,0.1798869881857533,False,False,False,False,False,False
SG-MC-05-2025062516,2025-06-25 16:00:00,MC-05,PRD-C,42.055651495759946,0.0562205212761242,5,41.98128274145005,42.03038150785648,42.0794802742629,0.0,0.0850931826801104,0.1798869881857533,False,False,False,False,False,False
SG-MC-10-2025062516,2025-06-25 16:00:00,MC-10,PRD-D,60.05509692151391,0.061568267670907,5,59.9812332134637,60.03007765222271,60.07892209098171,0.0,0.0846524068613621,0.1789551881049196,False,False,False,False,False,False
SG-MC-12-2025062516,2025-06-25 16:00:00,MC-12,PRD-B,79.99698153530626,0.0767639585243813,5,79.98133298727322,80.02998001088412,80.07862703449501,0.0,0.0843102662233807,0.1782319027962268,False,False,False,False,False,False
SG-MC-06-2025062516,2025-06-25 16:00:00,MC-06,PRD-D,60.04646992747509,0.0790915632857363,5,59.9812332134637,60.03007765222271,60.07892209098171,0.0,0.0846524068613621,0.1789551881049196,False,False,False,False,False,False
SG-MC-03-2025062516,2025-06-25 16:00:00,MC-03,PRD-A,25.05165126343786,0.1814651377282565,5,24.98096531359448,25.029746559290437,25.07852780498639,0.0,0.0845428868214142,0.1787236627404697,False,False,False,False,False,True
SG-MC-07-2025062516,2025-06-25 16:00:00,MC-07,PRD-A,25.01972235889377,0.0739306329297164,5,24.98096531359448,25.029746559290437,25.07852780498639,0.0,0.0845428868214142,0.1787236627404697,False,False,False,False,False,False
SG-MC-11-2025062516,2025-06-25 16:00:00,MC-11,PRD-A,24.97548695305239,0.0925432571045554,5,24.98096531359448,25.029746559290437,25.07852780498639,0.0,0.0845428868214142,0.1787236627404697,True,False,False,False,True,False
SG-MC-11-2025062600,2025-06-26 00:00:00,MC-11,PRD-B,80.01720371207043,0.1021308003943204,5,79.98133298727322,80.02998001088412,80.07862703449501,0.0,0.0843102662233807,0.1782319027962268,False,False,False,False,False,False
SG-MC-07-2025062600,2025-06-26 00:00:00,MC-07,PRD-B,79.98534702009127,0.0502853536158767,5,79.98133298727322,80.02998001088412,80.07862703449501,0.0,0.0843102662233807,0.1782319027962268,False,False,False,False,False,False
SG-MC-03-2025062600,2025-06-26 00:00:00,MC-03,PRD-B,80.07631643031718,0.1196555740766598,5,79.98133298727322,80.02998001088412,80.07862703449501,0.0,0.0843102662233807,0.1782319027962268,False,False,False,False,False,False
SG-MC-01-2025062600,2025-06-26 00:00:00,MC-01,PRD-D,60.03885218629608,0.0646395700393895,5,59.9812332134637,60.03007765222271,60.07892209098171,0.0,0.0846524068613621,0.1789551881049196,False,False,False,False,False,False
SG-MC-09-2025062600,2025-06-26 00:00:00,MC-09,PRD-D,60.027495742781255,0.0509743123596422,5,59.9812332134637,60.03007765222271,60.07892209098171,0.0,0.0846524068613621,0.1789551881049196,False,False,False,False,False,False
SG-MC-05-2025062600,2025-06-26 00:00:00,MC-05,PRD-D,60.07488051547672,0.0398016485603065,5,59.9812332134637,60.03007765222271,60.07892209098171,0.0,0.0846524068613621,0.1789551881049196,False,False,False,False,False,False
SG-MC-08-2025062600,2025-06-26 00:00:00,MC-08,PRD-C,42.02190395263067,0.0476930360058105,5,41.98128274145005,42.03038150785648,42.0794802742629,0.0,0.0850931826801104,0.1798869881857533,False,False,False,False,False,False
SG-MC-12-2025062600,2025-06-26 00:00:00,MC-12,PRD-C,42.05919686741437,0.0910782550102382,5,41.98128274145005,42.03038150785648,42.0794802742629,0.0,0.0850931826801104,0.1798869881857533,False,False,False,False,False,False
SG-MC-04-2025062600,2025-06-26 00:00:00,MC-04,PRD-C,42.05098307200198,0.1021711198229979,5,41.98128274145005,42.03038150785648,42.0794802742629,0.0,0.0850931826801104,0.1798869881857533,False,False,False,False,False,False
SG-MC-06-2025062600,2025-06-26 00:00:00,MC-06,PRD-A,25.01959343320791,0.0792879337235987,5,24.98096531359448,25.029746559290437,25.07852780498639,0.0,0.0845428868214142,0.1787236627404697,False,False,False,False,False,False
SG-MC-02-2025062600,2025-06-26 00:00:00,MC-02,PRD-A,25.014094215272912,0.1304566704599636,5,24.98096531359448,25.029746559290437,25.07852780498639,0.0,0.0845428868214142,0.1787236627404697,False,False,False,False,False,False
SG-MC-10-2025062600,2025-06-26 00:00:00,MC-10,PRD-A,25.07545151523373,0.0596429222059065,5,24.98096531359448,25.029746559290437,25.07852780498639,0.0,0.0845428868214142,0.1787236627404697,False,False,False,False,False,False
SG-MC-01-2025062608,2025-06-26 08:00:00,MC-01,PRD-D,60.03057788142464,0.097385201134621,5,59.9812332134637,60.03007765222271,60.07892209098171,0.0,0.0846524068613621,0.1789551881049196,False,False,False,False,False,False
SG-MC-09-2025062608,2025-06-26 08:00:00,MC-09,PRD-D,60.03526453507613,0.105089905404391,5,59.9812332134637,60.03007765222271,60.07892209098171,0.0,0.0846524068613621,0.1789551881049196,False,False,False,False,False,False
SG-MC-11-2025062608,2025-06-26 08:00:00,MC-11,PRD-B,79.97118227425078,0.100677157718934,5,79.98133298727322,80.02998001088412,80.07862703449501,0.0,0.0843102662233807,0.1782319027962268,True,True,False,False,True,False
SG-MC-02-2025062608,2025-06-26 08:00:00,MC-02,PRD-A,25.0587338230169,0.1090734381655593,5,24.98096531359448,25.029746559290437,25.07852780498639,0.0,0.0845428868214142,0.1787236627404697,False,False,False,False,False,False
SG-MC-06-2025062608,2025-06-26 08:00:00,MC-06,PRD-A,25.01149166541783,0.1290299727587545,5,24.98096531359448,25.029746559290437,25.07852780498639,0.0,0.0845428868214142,0.1787236627404697,False,False,False,False,False,False
SG-MC-10-2025062608,2025-06-26 08:00:00,MC-10,PRD-A,25.037861966258244,0.0429157415809022,5,24.98096531359448,25.029746559290437,25.07852780498639,0.0,0.0845428868214142,0.1787236627404697,False,False,False,False,False,False
SG-MC-08-2025062608,2025-06-26 08:00:00,MC-08,PRD-C,42.06462165458529,0.0891536879882295,5,41.98128274145005,42.03038150785648,42.0794802742629,0.0,0.0850931826801104,0.1798869881857533,False,False,True,False,True,False
SG-MC-04-2025062608,2025-06-26 08:00:00,MC-04,PRD-C,42.02631323183259,0.0958148515625296,5,41.98128274145005,42.03038150785648,42.0794802742629,0.0,0.0850931826801104,0.1798869881857533,False,False,False,False,False,False
SG-MC-03-2025062608,2025-06-26 08:00:00,MC-03,PRD-B,80.0124510373311,0.0677244986867151,5,79.98133298727322,80.02998001088412,80.07862703449501,0.0,0.0843102662233807,0.1782319027962268,False,False,False,False,False,False
SG-MC-07-2025062608,2025-06-26 08:00:00,MC-07,PRD-B,79.98898657698817,0.1114406663941878,5,79.98133298727322,80.02998001088412,80.07862703449501,0.0,0.0843102662233807,0.1782319027962268,False,True,True,False,True,False
SG-MC-12-2025062608,2025-06-26 08:00:00,MC-12,PRD-C,42.03108054686341,0.0883835085497821,5,41.98128274145005,42.03038150785648,42.0794802742629,0.0,0.0850931826801104,0.1798869881857533,False,False,False,False,False,False
SG-MC-05-2025062608,2025-06-26 08:00:00,MC-05,PRD-D,60.0389000042382,0.1724553429188091,5,59.9812332134637,60.03007765222271,60.07892209098171,0.0,0.0846524068613621,0.1789551881049196,False,False,False,False,False,False
SG-MC-11-2025062616,2025-06-26 16:00:00,MC-11,PRD-B,79.99127796787722,0.1239572334769718,5,79.98133298727322,80.02998001088412,80.07862703449501,0.0,0.0843102662233807,0.1782319027962268,False,True,True,False,True,False
SG-MC-06-2025062616,2025-06-26 16:00:00,MC-06,PRD-A,25.029667513097387,0.0951940769014108,5,24.98096531359448,25.029746559290437,25.07852780498639,0.0,0.0845428868214142,0.1787236627404697,False,False,False,False,False,False
SG-MC-03-2025062616,2025-06-26 16:00:00,MC-03,PRD-B,80.02499519834839,0.1052558515109325,5,79.98133298727322,80.02998001088412,80.07862703449501,0.0,0.0843102662233807,0.1782319027962268,False,True,True,False,True,False
SG-MC-05-2025062616,2025-06-26 16:00:00,MC-05,PRD-D,60.07641864979125,0.0305417135421066,5,59.9812332134637,60.03007765222271,60.07892209098171,0.0,0.0846524068613621,0.1789551881049196,False,True,False,False,True,False
SG-MC-01-2025062616,2025-06-26 16:00:00,MC-01,PRD-D,60.01442716260848,0.0616592782575935,5,59.9812332134637,60.03007765222271,60.07892209098171,0.0,0.0846524068613621,0.1789551881049196,False,False,False,False,False,False
SG-MC-07-2025062616,2025-06-26 16:00:00,MC-07,PRD-B,80.0411015258123,0.0844626510006492,5,79.98133298727322,80.02998001088412,80.07862703449501,0.0,0.0843102662233807,0.1782319027962268,False,False,False,False,False,False
SG-MC-08-2025062616,2025-06-26 16:00:00,MC-08,PRD-C,42.051472025874354,0.1528408679862138,5,41.98128274145005,42.03038150785648,42.0794802742629,0.0,0.0850931826801104,0.1798869881857533,False,False,False,False,False,False
SG-MC-12-2025062616,2025-06-26 16:00:00,MC-12,PRD-C,42.01793127919071,0.0447011996045745,5,41.98128274145005,42.03038150785648,42.0794802742629,0.0,0.0850931826801104,0.1798869881857533,False,False,False,False,False,False
SG-MC-04-2025062616,2025-06-26 16:00:00,MC-04,PRD-C,42.05290790077113,0.1294014632403772,5,41.98128274145005,42.03038150785648,42.0794802742629,0.0,0.0850931826801104,0.1798869881857533,False,False,False,False,False,False
SG-MC-02-2025062616,2025-06-26 16:00:00,MC-02,PRD-A,25.00650286278416,0.0539785141002724,5,24.98096531359448,25.029746559290437,25.07852780498639,0.0,0.0845428868214142,0.1787236627404697,False,False,False,False,False,False
SG-MC-10-2025062616,2025-06-26 16:00:00,MC-10,PRD-A,25.047275146652357,0.1146800780724923,5,24.98096531359448,25.029746559290437,25.07852780498639,0.0,0.0845428868214142,0.1787236627404697,False,False,False,False,False,False
SG-MC-09-2025062616,2025-06-26 16:00:00,MC-09,PRD-D,60.06555192264011,0.1234943680273801,5,59.9812332134637,60.03007765222271,60.07892209098171,0.0,0.0846524068613621,0.1789551881049196,False,False,False,False,False,False
SG-MC-07-2025062700,2025-06-27 00:00:00,MC-07,PRD-B,79.9927230815185,0.0828239569208051,5,79.98133298727322,80.02998001088412,80.07862703449501,0.0,0.0843102662233807,0.1782319027962268,False,False,False,False,False,False
SG-MC-11-2025062700,2025-06-27 00:00:00,MC-11,PRD-B,79.9981682263574,0.0893461172413054,5,79.98133298727322,80.02998001088412,80.07862703449501,0.0,0.0843102662233807,0.1782319027962268,False,False,False,False,False,False
SG-MC-03-2025062700,2025-06-27 00:00:00,MC-03,PRD-B,80.01254273679942,0.0617483790994839,5,79.98133298727322,80.02998001088412,80.07862703449501,0.0,0.0843102662233807,0.1782319027962268,False,False,False,False,False,False
SG-MC-04-2025062700,2025-06-27 00:00:00,MC-04,PRD-C,42.05312491948943,0.056088864928121,5,41.98128274145005,42.03038150785648,42.0794802742629,0.0,0.0850931826801104,0.1798869881857533,False,False,False,False,False,False
SG-MC-06-2025062700,2025-06-27 00:00:00,MC-06,PRD-A,25.034354012341147,0.0911866708140785,5,24.98096531359448,25.029746559290437,25.07852780498639,0.0,0.0845428868214142,0.1787236627404697,False,False,False,False,False,False
SG-MC-02-2025062700,2025-06-27 00:00:00,MC-02,PRD-A,25.004619753516792,0.0547570542349582,5,24.98096531359448,25.029746559290437,25.07852780498639,0.0,0.0845428868214142,0.1787236627404697,False,False,False,False,False,False
SG-MC-01-2025062700,2025-06-27 00:00:00,MC-01,PRD-D,59.99969988841425,0.0354988187139468,5,59.9812332134637,60.03007765222271,60.07892209098171,0.0,0.0846524068613621,0.1789551881049196,False,False,False,False,False,False
SG-MC-05-2025062700,2025-06-27 00:00:00,MC-05,PRD-D,60.05841875309469,0.1252997071935482,5,59.9812332134637,60.03007765222271,60.07892209098171,0.0,0.0846524068613621,0.1789551881049196,False,False,False,False,False,False
SG-MC-08-2025062700,2025-06-27 00:00:00,MC-08,PRD-C,42.042763357961256,0.0476175618455627,5,41.98128274145005,42.03038150785648,42.0794802742629,0.0,0.0850931826801104,0.1798869881857533,False,False,False,False,False,False
SG-MC-12-2025062700,2025-06-27 00:00:00,MC-12,PRD-C,42.00300947489785,0.1273766092009509,5,41.98128274145005,42.03038150785648,42.0794802742629,0.0,0.0850931826801104,0.1798869881857533,False,False,False,False,False,False
SG-MC-10-2025062700,2025-06-27 00:00:00,MC-10,PRD-A,25.050838227615497,0.0650857436554481,5,24.98096531359448,25.029746559290437,25.07852780498639,0.0,0.0845428868214142,0.1787236627404697,False,False,False,False,False,False
SG-MC-09-2025062700,2025-06-27 00:00:00,MC-09,PRD-D,60.04168130792135,0.0292730443612754,5,59.9812332134637,60.03007765222271,60.07892209098171,0.0,0.0846524068613621,0.1789551881049196,False,False,False,False,False,False
SG-MC-07-2025062708,2025-06-27 08:00:00,MC-07,PRD-B,80.02528699252068,0.1180786218136802,5,79.98133298727322,80.02998001088412,80.07862703449501,0.0,0.0843102662233807,0.1782319027962268,False,False,False,False,False,False
SG-MC-11-2025062708,2025-06-27 08:00:00,MC-11,PRD-B,79.99998964208399,0.0978631074279405,5,79.98133298727322,80.02998001088412,80.07862703449501,0.0,0.0843102662233807,0.1782319027962268,False,False,True,False,True,False
SG-MC-03-2025062708,2025-06-27 08:00:00,MC-03,PRD-B,80.0258281342344,0.0371988953217652,5,79.98133298727322,80.02998001088412,80.07862703449501,0.0,0.0843102662233807,0.1782319027962268,False,False,False,False,False,False
SG-MC-02-2025062708,2025-06-27 08:00:00,MC-02,PRD-A,25.018441643707952,0.0776404303435569,5,24.98096531359448,25.029746559290437,25.07852780498639,0.0,0.0845428868214142,0.1787236627404697,False,False,False,False,False,False
SG-MC-06-2025062708,2025-06-27 08:00:00,MC-06,PRD-A,25.02048979003013,0.0628191372180566,5,24.98096531359448,25.029746559290437,25.07852780498639,0.0,0.0845428868214142,0.1787236627404697,False,False,False,False,False,False
SG-MC-08-2025062708,2025-06-27 08:00:00,MC-08,PRD-C,42.03514918968762,0.1467576418669622,5,41.98128274145005,42.03038150785648,42.0794802742629,0.0,0.0850931826801104,0.1798869881857533,False,False,False,False,False,False
SG-MC-12-2025062708,2025-06-27 08:00:00,MC-12,PRD-C,42.02573954269998,0.0895519324250813,5,41.98128274145005,42.03038150785648,42.0794802742629,0.0,0.0850931826801104,0.1798869881857533,False,False,False,False,False,False
SG-MC-05-2025062708,2025-06-27 08:00:00,MC-05,PRD-D,60.03275178836761,0.1040090995765865,5,59.9812332134637,60.03007765222271,60.07892209098171,0.0,0.0846524068613621,0.1789551881049196,False,False,False,False,False,False
SG-MC-09-2025062708,2025-06-27 08:00:00,MC-09,PRD-D,60.07752104418313,0.1266339269920706,5,59.9812332134637,60.03007765222271,60.07892209098171,0.0,0.0846524068613621,0.1789551881049196,False,False,False,False,False,False
SG-MC-01-2025062708,2025-06-27 08:00:00,MC-01,PRD-D,60.0018890236464,0.0937931954672564,5,59.9812332134637,60.03007765222271,60.07892209098171,0.0,0.0846524068613621,0.1789551881049196,False,False,False,False,False,False
SG-MC-04-2025062708,2025-06-27 08:00:00,MC-04,PRD-C,42.039829957450905,0.1190674351982181,5,41.98128274145005,42.03038150785648,42.0794802742629,0.0,0.0850931826801104,0.1798869881857533,False,False,False,False,False,False
SG-MC-10-2025062708,2025-06-27 08:00:00,MC-10,PRD-A,25.043857484863395,0.0543542614377265,5,24.98096531359448,25.029746559290437,25.07852780498639,0.0,0.0845428868214142,0.1787236627404697,False,False,False,False,False,False
SG-MC-12-2025062716,2025-06-27 16:00:00,MC-12,PRD-C,42.028701495713015,0.0941968539982269,5,41.98128274145005,42.03038150785648,42.0794802742629,0.0,0.0850931826801104,0.1798869881857533,False,False,False,False,False,False
SG-MC-08-2025062716,2025-06-27 16:00:00,MC-08,PRD-C,42.01887547994746,0.0242381654526226,5,41.98128274145005,42.03038150785648,42.0794802742629,0.0,0.0850931826801104,0.1798869881857533,False,False,False,False,False,False
SG-MC-04-2025062716,2025-06-27 16:00:00,MC-04,PRD-C,42.06326562366381,0.0967337325378565,5,41.98128274145005,42.03038150785648,42.0794802742629,0.0,0.0850931826801104,0.1798869881857533,False,False,False,False,False,False
SG-MC-01-2025062716,2025-06-27 16:00:00,MC-01,PRD-D,59.99569515968318,0.0548980756495183,5,59.9812332134637,60.03007765222271,60.07892209098171,0.0,0.0846524068613621,0.1789551881049196,False,False,False,False,False,False
SG-MC-09-2025062716,2025-06-27 16:00:00,MC-09,PRD-D,60.03657692989786,0.1545721288478816,5,59.9812332134637,60.03007765222271,60.07892209098171,0.0,0.0846524068613621,0.1789551881049196,False,False,False,False,False,False
SG-MC-02-2025062716,2025-06-27 16:00:00,MC-02,PRD-A,25.04571945097708,0.0805428561900249,5,24.98096531359448,25.029746559290437,25.07852780498639,0.0,0.0845428868214142,0.1787236627404697,False,False,False,False,False,False
SG-MC-06-2025062716,2025-06-27 16:00:00,MC-06,PRD-A,25.00260152784839,0.1011915044072289,5,24.98096531359448,25.029746559290437,25.07852780498639,0.0,0.0845428868214142,0.1787236627404697,False,False,False,False,False,False
SG-MC-10-2025062716,2025-06-27 16:00:00,MC-10,PRD-A,25.05769902031029,0.0434974623924269,5,24.98096531359448,25.029746559290437,25.07852780498639,0.0,0.0845428868214142,0.1787236627404697,False,False,False,False,False,False
SG-MC-03-2025062716,2025-06-27 16:00:00,MC-03,PRD-B,80.02998499847682,0.0872409721007017,5,79.98133298727322,80.02998001088412,80.07862703449501,0.0,0.0843102662233807,0.1782319027962268,False,False,False,False,False,False
SG-MC-07-2025062716,2025-06-27 16:00:00,MC-07,PRD-B,80.03055584828158,0.1356226935254483,5,79.98133298727322,80.02998001088412,80.07862703449501,0.0,0.0843102662233807,0.1782319027962268,False,False,False,False,False,False
SG-MC-11-2025062716,2025-06-27 16:00:00,MC-11,PRD-B,79.9928763699439,0.0979006229195817,5,79.98133298727322,80.02998001088412,80.07862703449501,0.0,0.0843102662233807,0.1782319027962268,False,False,False,False,False,False
SG-MC-05-2025062716,2025-06-27 16:00:00,MC-05,PRD-D,60.037593283329365,0.1032783213300447,5,59.9812332134637,60.03007765222271,60.07892209098171,0.0,0.0846524068613621,0.1789551881049196,False,False,False,False,False,False
SG-MC-12-2025062800,2025-06-28 00:00:00,MC-12,PRD-D,60.03887594236095,0.1233535050565564,5,59.9812332134637,60.03007765222271,60.07892209098171,0.0,0.0846524068613621,0.1789551881049196,False,False,False,False,False,False
SG-MC-01-2025062800,2025-06-28 00:00:00,MC-01,PRD-A,25.01831157326526,0.0733843880498064,5,24.98096531359448,25.029746559290437,25.07852780498639,0.0,0.0845428868214142,0.1787236627404697,False,False,False,False,False,False
SG-MC-09-2025062800,2025-06-28 00:00:00,MC-09,PRD-A,25.01082313805116,0.0850228451737002,5,24.98096531359448,25.029746559290437,25.07852780498639,0.0,0.0845428868214142,0.1787236627404697,False,False,False,False,False,False
SG-MC-05-2025062800,2025-06-28 00:00:00,MC-05,PRD-A,25.05424139899824,0.0694154659276549,5,24.98096531359448,25.029746559290437,25.07852780498639,0.0,0.0845428868214142,0.1787236627404697,False,False,False,False,False,False
SG-MC-06-2025062800,2025-06-28 00:00:00,MC-06,PRD-B,79.99656390042871,0.0637562805129476,5,79.98133298727322,80.02998001088412,80.07862703449501,0.0,0.0843102662233807,0.1782319027962268,False,True,False,False,True,False
SG-MC-02-2025062800,2025-06-28 00:00:00,MC-02,PRD-B,80.04511532221426,0.071681875737056,5,79.98133298727322,80.02998001088412,80.07862703449501,0.0,0.0843102662233807,0.1782319027962268,False,False,False,False,False,False
SG-MC-03-2025062800,2025-06-28 00:00:00,MC-03,PRD-C,42.02011099044379,0.1291199531001794,5,41.98128274145005,42.03038150785648,42.0794802742629,0.0,0.0850931826801104,0.1798869881857533,False,False,False,False,False,False
SG-MC-11-2025062800,2025-06-28 00:00:00,MC-11,PRD-C,42.02992696310295,0.1187400319229254,5,41.98128274145005,42.03038150785648,42.0794802742629,0.0,0.0850931826801104,0.1798869881857533,False,False,False,False,False,False
SG-MC-07-2025062800,2025-06-28 00:00:00,MC-07,PRD-C,42.04970478233089,0.1140590324294947,5,41.98128274145005,42.03038150785648,42.0794802742629,0.0,0.0850931826801104,0.1798869881857533,False,False,False,False,False,False
SG-MC-08-2025062800,2025-06-28 00:00:00,MC-08,PRD-D,60.03298866437035,0.1191192295080085,5,59.9812332134637,60.03007765222271,60.07892209098171,0.0,0.0846524068613621,0.1789551881049196,False,False,False,False,False,False
SG-MC-04-2025062800,2025-06-28 00:00:00,MC-04,PRD-D,60.05385782496446,0.0643912426061348,5,59.9812332134637,60.03007765222271,60.07892209098171,0.0,0.0846524068613621,0.1789551881049196,False,False,False,False,False,False
SG-MC-10-2025062800,2025-06-28 00:00:00,MC-10,PRD-B,80.04221372392995,0.0675235358493751,5,79.98133298727322,80.02998001088412,80.07862703449501,0.0,0.0843102662233807,0.1782319027962268,False,True,False,False,True,False
SG-MC-03-2025062808,2025-06-28 08:00:00,MC-03,PRD-C,42.02119424897949,0.1094914745629651,5,41.98128274145005,42.03038150785648,42.0794802742629,0.0,0.0850931826801104,0.1798869881857533,False,False,False,False,False,False
SG-MC-11-2025062808,2025-06-28 08:00:00,MC-11,PRD-C,42.03462562335847,0.0646481369756841,5,41.98128274145005,42.03038150785648,42.0794802742629,0.0,0.0850931826801104,0.1798869881857533,False,False,False,False,False,False
SG-MC-07-2025062808,2025-06-28 08:00:00,MC-07,PRD-C,42.02591188006711,0.1153484787058047,5,41.98128274145005,42.03038150785648,42.0794802742629,0.0,0.0850931826801104,0.1798869881857533,False,False,False,False,False,False
SG-MC-01-2025062808,2025-06-28 08:00:00,MC-01,PRD-A,25.003498366979997,0.054078194244262,5,24.98096531359448,25.029746559290437,25.07852780498639,0.0,0.0845428868214142,0.1787236627404697,False,False,False,False,False,False
SG-MC-09-2025062808,2025-06-28 08:00:00,MC-09,PRD-A,25.005267534358737,0.0517094758718776,5,24.98096531359448,25.029746559290437,25.07852780498639,0.0,0.0845428868214142,0.1787236627404697,False,False,False,False,False,False
SG-MC-05-2025062808,2025-06-28 08:00:00,MC-05,PRD-A,25.05663957271448,0.0662980761351264,5,24.98096531359448,25.029746559290437,25.07852780498639,0.0,0.0845428868214142,0.1787236627404697,False,False,False,False,False,False
SG-MC-02-2025062808,2025-06-28 08:00:00,MC-02,PRD-B,79.99302579168001,0.0504187724009455,5,79.98133298727322,80.02998001088412,80.07862703449501,0.0,0.0843102662233807,0.1782319027962268,False,False,False,False,False,False
SG-MC-06-2025062808,2025-06-28 08:00:00,MC-06,PRD-B,79.98140365628487,0.0438823668116015,5,79.98133298727322,80.02998001088412,80.07862703449501,0.0,0.0843102662233807,0.1782319027962268,False,True,False,False,True,False
SG-MC-10-2025062808,2025-06-28 08:00:00,MC-10,PRD-B,80.01410455148422,0.0532804980596353,5,79.98133298727322,80.02998001088412,80.07862703449501,0.0,0.0843102662233807,0.1782319027962268,False,True,False,False,True,False
SG-MC-12-2025062808,2025-06-28 08:00:00,MC-12,PRD-D,60.02775793443182,0.046845428017356,5,59.9812332134637,60.03007765222271,60.07892209098171,0.0,0.0846524068613621,0.1789551881049196,False,False,False,False,False,False
SG-MC-04-2025062808,2025-06-28 08:00:00,MC-04,PRD-D,60.05343157956027,0.0835759695903703,5,59.9812332134637,60.03007765222271,60.07892209098171,0.0,0.0846524068613621,0.1789551881049196,False,False,False,False,False,False
SG-MC-08-2025062808,2025-06-28 08:00:00,MC-08,PRD-D,60.00986870893284,0.0538073754780583,5,59.9812332134637,60.03007765222271,60.07892209098171,0.0,0.0846524068613621,0.1789551881049196,False,False,False,False,False,False
SG-MC-06-2025062816,2025-06-28 16:00:00,MC-06,PRD-B,79.99561196353655,0.0945711942095641,5,79.98133298727322,80.02998001088412,80.07862703449501,0.0,0.0843102662233807,0.1782319027962268,False,False,False,False,False,False
SG-MC-04-2025062816,2025-06-28 16:00:00,MC-04,PRD-D,60.03044444538818,0.0689193268636003,5,59.9812332134637,60.03007765222271,60.07892209098171,0.0,0.0846524068613621,0.1789551881049196,False,False,False,False,False,False
SG-MC-03-2025062816,2025-06-28 16:00:00,MC-03,PRD-C,42.05239660133596,0.0195242159801551,5,41.98128274145005,42.03038150785648,42.0794802742629,0.0,0.0850931826801104,0.1798869881857533,False,False,False,False,False,False
SG-MC-12-2025062816,2025-06-28 16:00:00,MC-12,PRD-D,60.0057120684413,0.0591343365047833,5,59.9812332134637,60.03007765222271,60.07892209098171,0.0,0.0846524068613621,0.1789551881049196,False,False,False,False,False,False
SG-MC-08-2025062816,2025-06-28 16:00:00,MC-08,PRD-D,60.02668370935472,0.0749943116657334,5,59.9812332134637,60.03007765222271,60.07892209098171,0.0,0.0846524068613621,0.1789551881049196,False,False,False,False,False,False
