timestamp,product_id,defects,units,defects_per_unit,lcl,center_line,ucl,rule_1_beyond_3sigma,rule_2_two_of_three_beyond_2sigma,rule_3_four_of_five_beyond_1sigma,rule_4_eight_same_side,any_signal
2024-07-13 08:00:00,PRD-A,57.0,1236.0,0.04611650485436893,0.03653117700877434,0.056882997094004746,0.07723481717923515,False,False,False,False,False
2024-07-13 16:00:00,PRD-A,71.0,1283.0,0.05533904910366329,0.03690742795788743,0.056882997094004746,0.07685856623012206,False,False,False,False,False
2024-07-14 00:00:00,PRD-A,77.0,1201.0,0.06411323896752706,0.03623675638311199,0.056882997094004746,0.07752923780489751,False,False,False,False,False
2024-07-14 08:00:00,PRD-A,61.0,1229.0,0.04963384865744508,0.03647330049923999,0.056882997094004746,0.07729269368876951,False,False,False,False,False
2024-07-14 16:00:00,PRD-A,88.0,1212.0,0.07260726072607261,0.03633066162398304,0.056882997094004746,0.07743533256402646,False,False,False,False,False
2024-07-21 00:00:00,PRD-A,46.0,1205.0,0.038174273858921165,0.03627105248770553,0.056882997094004746,0.07749494170030397,False,False,False,False,False
2024-07-21 08:00:00,PRD-A,56.0,1234.0,0.04538087520259319,0.03651469112507855,0.056882997094004746,0.07725130306293095,False,False,False,False,False
2024-07-21 16:00:00,PRD-A,74.0,1222.0,0.060556464811783964,0.03641492739692727,0.056882997094004746,0.07735106679108222,False,False,False,False,False
2024-07-22 00:00:00,PRD-A,59.0,1229.0,0.04800650935720097,0.03647330049923999,0.056882997094004746,0.07729269368876951,False,False,False,False,False
2024-07-22 08:00:00,PRD-A,106.0,1239.0,0.08555286521388217,0.03655583094887867,0.056882997094004746,0.07721016323913082,True,False,False,False,True
2024-07-22 16:00:00,PRD-A,118.0,1204.0,0.09800664451827243,0.03626249448666985,0.056882997094004746,0.07750349970133964,True,True,False,False,True
2024-07-29 00:00:00,PRD-A,74.0,1211.0,0.0611065235342692,0.03632217768741115,0.056882997094004746,0.07744381650059834,False,True,False,False,True
2024-07-29 08:00:00,PRD-A,89.0,1270.0,0.07007874015748032,0.03680545109300948,0.056882997094004746,0.07696054309500001,False,False,False,False,False
2024-07-29 16:00:00,PRD-A,107.0,1185.0,0.09029535864978903,0.036097839823989286,0.056882997094004746,0.0776681543640202,True,False,True,False,True
2024-07-30 00:00:00,PRD-A,47.0,1260.0,0.0373015873015873,0.03672593574816284,0.056882997094004746,0.07704005843984665,False,False,False,False,False
2024-07-30 08:00:00,PRD-A,55.0,1235.0,0.044534412955465584,0.03652293907276191,0.056882997094004746,0.07724305511524758,False,False,False,False,False
2024-07-30 16:00:00,PRD-A,65.0,1213.0,0.05358615004122012,0.03633913506712613,0.056882997094004746,0.07742685912088336,False,False,False,False,False
2024-08-06 00:00:00,PRD-A,65.0,1161.0,0.05598621877691645,0.03588410507930554,0.056882997094004746,0.07788188910870394,False,False,False,False,False
2024-08-06 08:00:00,PRD-A,62.0,1215.0,0.05102880658436214,0.03635605055951831,0.056882997094004746,0.07740994362849118,False,False,False,False,False
2024-08-06 16:00:00,PRD-A,98.0,1053.0,0.09306742640075974,0.034833519496067854,0.056882997094004746,0.07893247469194165,True,False,False,False,True
2024-08-07 00:00:00,PRD-A,34.0,1323.0,0.025699168556311415,0.03721171945616957,0.056882997094004746,0.07655427473183993,True,False,False,False,True
2024-08-07 08:00:00,PRD-A,48.0,1311.0,0.036613272311212815,0.037121895803460855,0.056882997094004746,0.07664409838454864,True,True,False,False,True
2024-08-07 16:00:00,PRD-A,34.0,1258.0,0.02702702702702703,0.036709919010358874,0.056882997094004746,0.07705607517765062,True,True,False,False,True
2024-08-14 00:00:00,PRD-A,69.0,1196.0,0.057692307692307696,0.03619364453681191,0.056882997094004746,0.07757234965119758,False,True,False,False,True
2024-08-14 08:00:00,PRD-A,90.0,1239.0,0.07263922518159806,0.03655583094887867,0.056882997094004746,0.07721016323913082,False,False,False,False,False
2024-08-14 16:00:00,PRD-A,120.0,1178.0,0.10186757215619695,0.03603617573390118,0.056882997094004746,0.07772981845410831,True,True,False,False,True
2024-08-15 00:00:00,PRD-A,104.0,1195.0,0.08702928870292886,0.03618498971419651,0.056882997094004746,0.07758100447381298,True,True,False,False,True
2024-08-15 08:00:00,PRD-A,98.0,1215.0,0.08065843621399177,0.03635605055951831,0.056882997094004746,0.07740994362849118,True,True,True,False,True
2024-08-15 16:00:00,PRD-A,128.0,1094.0,0.1170018281535649,0.03525064071199993,0.056882997094004746,0.07851535347600956,True,True,True,False,True
2024-08-22 00:00:00,PRD-A,47.0,1265.0,0.03715415019762846,0.036765811279490676,0.056882997094004746,0.07700018290851882,False,True,True,False,True
2024-08-22 08:00:00,PRD-A,34.0,1201.0,0.028309741881765195,0.03623675638311199,0.056882997094004746,0.07752923780489751,True,True,False,False,True
2024-08-22 16:00:00,PRD-A,53.0,1244.0,0.04260450160771704,0.0365967224932981,0.056882997094004746,0.07716927169471138,False,True,False,False,True
2024-08-23 00:00:00,PRD-A,43.0,1270.0,0.03385826771653543,0.03680545109300948,0.056882997094004746,0.07696054309500001,True,True,True,False,True
2024-08-23 08:00:00,PRD-A,61.0,1298.0,0.04699537750385208,0.03702318459680927,0.056882997094004746,0.07674280959120022,False,True,True,False,True
2024-08-23 16:00:00,PRD-A,65.0,1211.0,0.053674649050371594,0.03632217768741115,0.056882997094004746,0.07744381650059834,False,False,True,False,True
2024-08-30 00:00:00,PRD-A,36.0,1183.0,0.030431107354184278,0.03608027737280356,0.056882997094004746,0.07768571681520593,True,False,True,False,True
2024-08-30 08:00:00,PRD-A,49.0,1249.0,0.03923138510808647,0.0366373682456136,0.056882997094004746,0.07712862594239589,False,True,True,True,True
2024-08-30 16:00:00,PRD-A,74.0,1263.0,0.05859065716547902,0.03674988948371419,0.056882997094004746,0.0770161047042953,False,True,False,False,True
2024-08-31 00:00:00,PRD-A,44.0,1072.0,0.041044776119402986,0.035029794225714436,0.056882997094004746,0.07873619996229506,False,True,False,False,True
2024-08-31 08:00:00,PRD-A,56.0,1334.0,0.041979010494752625,0.03729299080989584,0.056882997094004746,0.07647300337811365,False,True,True,False,True
2024-08-31 16:00:00,PRD-A,39.0,1311.0,0.029748283752860413,0.037121895803460855,0.056882997094004746,0.07664409838454864,True,True,True,False,True
2024-09-07 00:00:00,PRD-A,56.0,1237.0,0.04527081649151172,0.03653940495335368,0.056882997094004746,0.0772265892346558,False,True,True,False,True
2024-09-07 08:00:00,PRD-A,48.0,1290.0,0.037209302325581395,0.03696169896209331,0.056882997094004746,0.07680429522591618,False,True,True,False,True
2024-09-07 16:00:00,PRD-A,78.0,1234.0,0.06320907617504051,0.03651469112507855,0.056882997094004746,0.07725130306293095,False,False,True,False,True
2024-09-08 00:00:00,PRD-A,53.0,1250.0,0.0424,0.03664546811745145,0.056882997094004746,0.07712052607055804,False,True,True,False,True
2024-09-08 08:00:00,PRD-A,34.0,980.0,0.03469387755102041,0.034027037887017345,0.056882997094004746,0.07973895630099215,False,True,True,False,True
2024-09-08 16:00:00,PRD-A,49.0,1252.0,0.03913738019169329,0.0366616387384727,0.056882997094004746,0.07710435544953678,False,True,True,False,True
2024-09-15 00:00:00,PRD-A,27.0,1259.0,0.021445591739475776,0.03671793214993367,0.056882997094004746,0.07704806203807582,True,True,True,False,True
2024-09-15 08:00:00,PRD-A,34.0,1318.0,0.025796661608497723,0.03717444203475312,0.056882997094004746,0.07659155215325637,True,True,True,False,True
2024-09-15 16:00:00,PRD-A,49.0,1270.0,0.03858267716535433,0.03680545109300948,0.056882997094004746,0.07696054309500001,False,True,True,False,True
2024-09-16 00:00:00,PRD-A,50.0,1254.0,0.03987240829346093,0.03667777065835638,0.056882997094004746,0.07708822352965311,False,True,True,False,True
2024-09-16 08:00:00,PRD-A,51.0,1289.0,0.0395655546935609,0.03695397303660142,0.056882997094004746,0.07681202115140807,False,True,True,True,True
2024-09-16 16:00:00,PRD-A,67.0,1188.0,0.0563973063973064,0.036124100298493125,0.056882997094004746,0.07764189388951637,False,True,True,True,True
2024-09-23 00:00:00,PRD-A,70.0,1293.0,0.054137664346481054,0.036984822937538686,0.056882997094004746,0.0767811712504708,False,False,False,True,True
2024-09-23 08:00:00,PRD-A,28.0,1221.0,0.02293202293202293,0.036406547429453526,0.056882997094004746,0.07735944675855597,True,False,False,True,True
2024-09-23 16:00:00,PRD-A,63.0,1280.0,0.04921875,0.03688403278789077,0.056882997094004746,0.07688196140011871,False,False,False,True,True
2024-09-24 00:00:00,PRD-A,38.0,1270.0,0.029921259842519685,0.03680545109300948,0.056882997094004746,0.07696054309500001,True,True,False,True,True
2024-09-24 08:00:00,PRD-A,82.0,1335.0,0.06142322097378277,0.03730032926540118,0.056882997094004746,0.07646566492260831,False,False,False,False,False
2024-09-24 16:00:00,PRD-A,54.0,1233.0,0.043795620437956206,0.03650643314542893,0.056882997094004746,0.07725956104258055,False,False,True,False,True
2024-10-01 00:00:00,PRD-A,32.0,1065.0,0.03004694835680751,0.0349580938127358,0.056882997094004746,0.07880790037527369,True,False,True,False,True
2024-10-01 08:00:00,PRD-A,48.0,1316.0,0.0364741641337386,0.03715947161477513,0.056882997094004746,0.07660652257323436,True,True,True,False,True
2024-10-01 16:00:00,PRD-A,71.0,1302.0,0.054531490015360985,0.03705371468787698,0.056882997094004746,0.07671227950013251,False,True,False,False,True
2024-10-02 00:00:00,PRD-A,58.0,1304.0,0.04447852760736196,0.037068927027980425,0.056882997094004746,0.07669706716002907,False,False,True,False,True
2024-10-02 08:00:00,PRD-A,53.0,1275.0,0.04156862745098039,0.03684485750195125,0.056882997094004746,0.07692113668605824,False,False,True,False,True
2024-10-02 16:00:00,PRD-A,74.0,1274.0,0.058084772370486655,0.03683699478256212,0.056882997094004746,0.07692899940544737,False,False,False,False,False
2024-10-09 00:00:00,PRD-A,59.0,921.0,0.06406080347448426,0.03330631568087808,0.056882997094004746,0.08045967850713141,False,False,False,False,False
2024-10-09 08:00:00,PRD-A,60.0,1314.0,0.045662100456621,0.03714446702874865,0.056882997094004746,0.07662152715926085,False,False,False,False,False
2024-10-09 16:00:00,PRD-A,44.0,1268.0,0.03470031545741325,0.03678962330497704,0.056882997094004746,0.07697637088303246,True,False,False,False,True
2024-10-10 00:00:00,PRD-A,59.0,1335.0,0.044194756554307116,0.03730032926540118,0.056882997094004746,0.07646566492260831,False,False,False,False,False
2024-10-10 08:00:00,PRD-A,37.0,1187.0,0.031171019376579612,0.03611535786946985,0.056882997094004746,0.07765063631853963,True,True,True,False,True
2024-10-10 16:00:00,PRD-A,47.0,1290.0,0.03643410852713178,0.03696169896209331,0.056882997094004746,0.07680429522591618,True,True,True,False,True
2024-10-17 00:00:00,PRD-A,41.0,1238.0,0.033117932148626815,0.03654762292668058,0.056882997094004746,0.07721837126132891,True,True,True,False,True
2024-10-17 08:00:00,PRD-A,34.0,1286.0,0.026438569206842923,0.03693074121516296,0.056882997094004746,0.07683525297284653,True,True,True,False,True
2024-10-17 16:00:00,PRD-A,62.0,1270.0,0.048818897637795275,0.03680545109300948,0.056882997094004746,0.07696054309500001,False,True,True,True,True
2024-10-18 00:00:00,PRD-A,50.0,1321.0,0.03785011355034065,0.037196833886398245,0.056882997094004746,0.07656916030161125,False,True,True,True,True
2024-10-18 08:00:00,PRD-A,46.0,1260.0,0.03650793650793651,0.03672593574816284,0.056882997094004746,0.07704005843984665,True,True,True,True,True
2024-10-18 16:00:00,PRD-A,60.0,1226.0,0.048939641109298535,0.03644834467586268,0.056882997094004746,0.07731764951214681,False,True,True,True,True
2024-10-25 00:00:00,PRD-A,38.0,1258.0,0.030206677265500796,0.036709919010358874,0.056882997094004746,0.07705607517765062,True,True,True,True,True
2024-10-25 08:00:00,PRD-A,49.0,1280.0,0.03828125,0.03688403278789077,0.056882997094004746,0.07688196140011871,False,True,True,True,True
2024-10-25 16:00:00,PRD-A,62.0,1081.0,0.05735430157261795,0.03512095514494068,0.056882997094004746,0.07864503904306881,False,True,True,False,True
2024-10-26 00:00:00,PRD-A,58.0,1382.0,0.041968162083936326,0.037636199968270743,0.056882997094004746,0.07612979421973876,False,True,True,False,True
2024-10-26 08:00:00,PRD-A,31.0,1288.0,0.02406832298136646,0.036946238115271014,0.056882997094004746,0.07681975607273847,True,True,True,False,True
2024-10-26 16:00:00,PRD-A,39.0,1287.0,0.030303030303030304,0.036938494180631054,0.056882997094004746,0.07682750000737844,True,True,True,False,True
2024-11-02 00:00:00,PRD-A,46.0,1250.0,0.0368,0.03664546811745145,0.056882997094004746,0.07712052607055804,False,True,True,False,True
2024-11-02 08:00:00,PRD-A,38.0,1268.0,0.02996845425867508,0.03678962330497704,0.056882997094004746,0.07697637088303246,True,True,True,False,True
2024-11-02 16:00:00,PRD-A,81.0,1295.0,0.06254826254826255,0.037000194260154516,0.056882997094004746,0.07676579992785498,False,True,True,False,True
2024-11-03 00:00:00,PRD-A,43.0,1256.0,0.03423566878980892,0.03669386403122894,0.056882997094004746,0.07707213015678055,True,True,True,False,True
2024-11-03 08:00:00,PRD-A,50.0,1295.0,0.03861003861003861,0.037000194260154516,0.056882997094004746,0.07676579992785498,False,True,True,False,True
2024-11-03 16:00:00,PRD-A,65.0,1236.0,0.052588996763754045,0.03653117700877434,0.056882997094004746,0.07723481717923515,False,True,False,False,True
2024-11-10 00:00:00,PRD-A,28.0,1241.0,0.022562449637389202,0.036572217220098985,0.056882997094004746,0.07719377696791051,True,True,False,False,True
2024-11-10 08:00:00,PRD-A,35.0,1043.0,0.03355704697986577,0.03472806945602009,0.056882997094004746,0.0790379247319894,True,True,True,False,True
2024-11-10 16:00:00,PRD-A,33.0,1279.0,0.02580140734949179,0.03687621611207691,0.056882997094004746,0.07688977807593259,True,True,True,False,True
2024-11-11 00:00:00,PRD-A,27.0,1311.0,0.020594965675057208,0.037121895803460855,0.056882997094004746,0.07664409838454864,True,True,True,False,True
2024-11-11 08:00:00,PRD-A,46.0,1332.0,0.03453453453453453,0.03727828911455523,0.056882997094004746,0.07648770507345426,True,True,True,True,True
2024-11-11 16:00:00,PRD-A,35.0,1277.0,0.0274079874706343,0.036860555224370074,0.056882997094004746,0.07690543896363941,True,True,True,True,True
2024-11-18 00:00:00,PRD-A,57.0,860.0,0.06627906976744186,0.032484489375483365,0.056882997094004746,0.08128150481252613,False,True,True,False,True
2024-11-18 08:00:00,PRD-A,32.0,1281.0,0.02498048399687744,0.03689184030890122,0.056882997094004746,0.07687415387910827,True,True,True,False,True
2024-11-18 16:00:00,PRD-A,49.0,1318.0,0.03717754172989378,0.03717444203475312,0.056882997094004746,0.07659155215325637,False,True,True,False,True
2024-11-19 00:00:00,PRD-A,28.0,1299.0,0.02155504234026174,0.037030830338188755,0.056882997094004746,0.07673516384982074,True,True,True,False,True
2024-11-19 08:00:00,PRD-A,37.0,1258.0,0.029411764705882353,0.036709919010358874,0.056882997094004746,0.07705607517765062,True,True,True,False,True
2024-11-19 16:00:00,PRD-A,55.0,1272.0,0.04323899371069182,0.03682124153666415,0.056882997094004746,0.07694475265134534,False,True,True,False,True
2024-11-26 00:00:00,PRD-A,56.0,939.0,0.059637912673056445,0.03353338371411212,0.056882997094004746,0.08023261047389738,False,True,True,False,True
2024-11-26 08:00:00,PRD-A,38.0,1308.0,0.0290519877675841,0.037099246969333095,0.056882997094004746,0.07666674721867639,True,True,True,False,True
2024-11-26 16:00:00,PRD-A,51.0,1255.0,0.04063745019920319,0.03668582215356973,0.056882997094004746,0.07708017203443976,False,True,True,False,True
2024-11-27 00:00:00,PRD-A,43.0,1274.0,0.033751962323390894,0.03683699478256212,0.056882997094004746,0.07692899940544737,True,True,True,False,True
2024-11-27 08:00:00,PRD-A,42.0,1260.0,0.03333333333333333,0.03672593574816284,0.056882997094004746,0.07704005843984665,True,True,True,False,True
2024-11-27 16:00:00,PRD-A,56.0,1245.0,0.04497991967871486,0.03660487122815216,0.056882997094004746,0.07716112295985733,False,True,True,False,True
2024-12-04 00:00:00,PRD-A,49.0,1218.0,0.040229885057471264,0.03638134563571299,0.056882997094004746,0.0773846485522965,False,True,True,False,True
2024-12-04 08:00:00,PRD-A,39.0,1276.0,0.030564263322884012,0.03685271097651982,0.056882997094004746,0.07691328321148967,True,True,True,False,True
2024-12-04 16:00:00,PRD-A,50.0,1274.0,0.03924646781789639,0.03683699478256212,0.056882997094004746,0.07692899940544737,False,True,True,True,True
2024-12-05 00:00:00,PRD-A,46.0,1292.0,0.03560371517027864,0.036977123895209005,0.056882997094004746,0.07678887029280049,True,True,True,True,True
2024-12-05 08:00:00,PRD-A,55.0,1245.0,0.04417670682730924,0.03660487122815216,0.056882997094004746,0.07716112295985733,False,True,True,True,True
2024-12-05 16:00:00,PRD-A,68.0,1256.0,0.054140127388535034,0.03669386403122894,0.056882997094004746,0.07707213015678055,False,False,True,True,True
2024-12-12 00:00:00,PRD-A,87.0,1230.0,0.07073170731707316,0.036481598810863665,0.056882997094004746,0.07728439537714582,False,False,False,False,False
2024-12-12 08:00:00,PRD-A,82.0,1265.0,0.06482213438735178,0.036765811279490676,0.056882997094004746,0.07700018290851882,False,False,False,False,False
2024-12-12 16:00:00,PRD-A,137.0,1255.0,0.10916334661354582,0.03668582215356973,0.056882997094004746,0.07708017203443976,True,True,False,False,True
2024-12-13 00:00:00,PRD-A,100.0,1220.0,0.08196721311475409,0.03639815716085125,0.056882997094004746,0.07736783702715824,True,True,True,False,True
2024-12-13 08:00:00,PRD-A,104.0,1244.0,0.08360128617363344,0.0365967224932981,0.056882997094004746,0.07716927169471138,True,True,True,False,True
2024-12-13 16:00:00,PRD-A,171.0,1257.0,0.1360381861575179,0.036701896310465804,0.056882997094004746,0.07706409787754369,True,True,True,False,True
2024-12-20 00:00:00,PRD-A,77.0,1237.0,0.06224737267582862,0.03653940495335368,0.056882997094004746,0.0772265892346558,False,True,True,False,True
2024-12-20 08:00:00,PRD-A,66.0,1248.0,0.052884615384615384,0.03662925864030204,0.056882997094004746,0.07713673554770745,False,False,False,False,False
2024-12-20 16:00:00,PRD-A,81.0,1168.0,0.06934931506849315,0.03594712440430905,0.056882997094004746,0.07781886978370045,False,False,False,False,False
2024-12-21 00:00:00,PRD-A,71.0,1187.0,0.05981465880370682,0.03611535786946985,0.056882997094004746,0.07765063631853963,False,False,False,False,False
2024-12-21 08:00:00,PRD-A,84.0,1248.0,0.0673076923076923,0.03662925864030204,0.056882997094004746,0.07713673554770745,False,False,False,False,False
2024-12-21 16:00:00,PRD-A,92.0,1192.0,0.07718120805369127,0.036158959931477885,0.056882997094004746,0.0776070342565316,False,False,False,False,False
2024-12-28 00:00:00,PRD-A,27.0,1235.0,0.02186234817813765,0.03652293907276191,0.056882997094004746,0.07724305511524758,True,False,False,False,True
2024-12-28 08:00:00,PRD-A,41.0,1272.0,0.03223270440251572,0.03682124153666415,0.056882997094004746,0.07694475265134534,True,True,False,False,True
2024-12-28 16:00:00,PRD-A,54.0,1242.0,0.043478260869565216,0.036580395509085234,0.056882997094004746,0.07718559867892426,False,True,False,False,True
2024-12-29 00:00:00,PRD-A,45.0,1273.0,0.03534956794972506,0.0368291228002004,0.056882997094004746,0.0769368713878091,True,True,True,False,True
2024-12-29 08:00:00,PRD-A,35.0,1293.0,0.027068832173240527,0.036984822937538686,0.056882997094004746,0.0767811712504708,True,True,True,False,True
2024-12-29 16:00:00,PRD-A,44.0,1248.0,0.035256410256410256,0.03662925864030204,0.056882997094004746,0.07713673554770745,True,True,True,False,True
2025-01-05 00:00:00,PRD-A,38.0,1253.0,0.030327214684756583,0.03666970952640365,0.056882997094004746,0.07709628466160584,True,True,True,False,True
2025-01-05 08:00:00,PRD-A,41.0,1241.0,0.033037872683319904,0.036572217220098985,0.056882997094004746,0.07719377696791051,True,True,True,True,True
2025-01-05 16:00:00,PRD-A,70.0,1249.0,0.05604483586869496,0.0366373682456136,0.056882997094004746,0.07712862594239589,False,True,True,True,True
2025-01-06 00:00:00,PRD-A,50.0,1288.0,0.03881987577639751,0.036946238115271014,0.056882997094004746,0.07681975607273847,False,True,True,True,True
2025-01-06 08:00:00,PRD-A,39.0,1275.0,0.03058823529411765,0.03684485750195125,0.056882997094004746,0.07692113668605824,True,True,True,True,True
2025-01-06 16:00:00,PRD-A,77.0,1261.0,0.06106264869151467,0.036733929823966366,0.056882997094004746,0.07703206436404313,False,True,False,False,True
2025-01-13 00:00:00,PRD-A,40.0,1200.0,0.03333333333333333,0.03622815557427782,0.056882997094004746,0.07753783861373167,True,True,False,False,True
2025-01-13 08:00:00,PRD-A,47.0,1272.0,0.036949685534591194,0.03682124153666415,0.056882997094004746,0.07694475265134534,False,True,True,False,True
2025-01-13 16:00:00,PRD-A,60.0,1244.0,0.04823151125401929,0.0365967224932981,0.056882997094004746,0.07716927169471138,False,True,True,False,True
2025-01-14 00:00:00,PRD-A,48.0,1235.0,0.038866396761133605,0.03652293907276191,0.056882997094004746,0.07724305511524758,False,True,True,False,True
2025-01-14 08:00:00,PRD-A,55.0,1241.0,0.0443190975020145,0.036572217220098985,0.056882997094004746,0.07719377696791051,False,False,True,False,True
2025-01-14 16:00:00,PRD-A,71.0,1259.0,0.056393963463065924,0.03671793214993367,0.056882997094004746,0.07704806203807582,False,False,True,False,True
2025-01-21 00:00:00,PRD-A,27.0,1212.0,0.022277227722772276,0.03633066162398304,0.056882997094004746,0.07743533256402646,True,False,True,False,True
2025-01-21 08:00:00,PRD-A,48.0,1217.0,0.03944124897288414,0.036372924336751024,0.056882997094004746,0.07739306985125846,False,True,True,True,True
2025-01-21 16:00:00,PRD-A,71.0,1281.0,0.05542544886807182,0.03689184030890122,0.056882997094004746,0.07687415387910827,False,True,False,True,True
2025-01-22 00:00:00,PRD-A,44.0,1243.0,0.035398230088495575,0.036588563926871064,0.056882997094004746,0.07717743026113844,True,True,False,True,True
2025-01-22 08:00:00,PRD-A,54.0,1297.0,0.04163454124903624,0.03701553001471845,0.056882997094004746,0.07675046417329104,False,True,True,True,True
2025-01-22 16:00:00,PRD-A,65.0,1217.0,0.05341002465078061,0.036372924336751024,0.056882997094004746,0.07739306985125846,False,True,False,True,True
2025-01-29 00:00:00,PRD-A,35.0,1257.0,0.02784407319013524,0.036701896310465804,0.056882997094004746,0.07706409787754369,True,True,False,True,True
2025-01-29 08:00:00,PRD-A,36.0,1220.0,0.029508196721311476,0.03639815716085125,0.056882997094004746,0.07736783702715824,True,True,True,True,True
2025-01-29 16:00:00,PRD-A,69.0,1229.0,0.05614320585842148,0.03647330049923999,0.056882997094004746,0.07729269368876951,False,True,False,True,True
2025-01-30 00:00:00,PRD-A,47.0,1278.0,0.036776212832550864,0.036868390263554686,0.056882997094004746,0.0768976039244548,True,True,False,True,True
2025-01-30 08:00:00,PRD-A,37.0,1254.0,0.029505582137161084,0.03667777065835638,0.056882997094004746,0.07708822352965311,True,True,True,True,True
2025-01-30 16:00:00,PRD-A,62.0,1191.0,0.052057094878253565,0.03615026148947366,0.056882997094004746,0.07761573269853583,False,True,False,True,True
2025-02-06 00:00:00,PRD-A,50.0,901.0,0.05549389567147614,0.033046079526525426,0.056882997094004746,0.08071991466148407,False,False,False,True,True
2025-02-06 08:00:00,PRD-A,61.0,1355.0,0.045018450184501846,0.03744538806138892,0.056882997094004746,0.07632060612662057,False,False,False,True,True
2025-02-06 16:00:00,PRD-A,41.0,1254.0,0.03269537480063796,0.03667777065835638,0.056882997094004746,0.07708822352965311,True,False,False,True,True
2025-02-07 00:00:00,PRD-A,27.0,1290.0,0.020930232558139535,0.03696169896209331,0.056882997094004746,0.07680429522591618,True,True,False,True,True
2025-02-07 08:00:00,PRD-A,38.0,1225.0,0.031020408163265307,0.03644000570289034,0.056882997094004746,0.07732598848511915,True,True,True,True,True
2025-02-07 16:00:00,PRD-A,51.0,1328.0,0.038403614457831324,0.03724878615131852,0.056882997094004746,0.07651720803669097,False,True,True,True,True
2025-02-14 00:00:00,PRD-A,49.0,1204.0,0.040697674418604654,0.03626249448666985,0.056882997094004746,0.07750349970133964,False,True,True,True,True
2025-02-14 08:00:00,PRD-A,55.0,1222.0,0.045008183306055646,0.03641492739692727,0.056882997094004746,0.07735106679108222,False,True,True,True,True
2025-02-14 16:00:00,PRD-A,91.0,1200.0,0.07583333333333334,0.03622815557427782,0.056882997094004746,0.07753783861373167,False,False,True,False,True
2025-02-15 00:00:00,PRD-A,75.0,1246.0,0.06019261637239166,0.03661301015116347,0.056882997094004746,0.07715298403684602,False,False,False,False,False
2025-02-15 08:00:00,PRD-A,46.0,1159.0,0.03968938740293356,0.03586599477665976,0.056882997094004746,0.07789999941134973,False,False,False,False,False
2025-02-15 16:00:00,PRD-A,76.0,1184.0,0.06418918918918919,0.03608906416082859,0.056882997094004746,0.0776769300271809,False,False,False,False,False
2025-02-22 00:00:00,PRD-A,107.0,1213.0,0.08821104699093157,0.03633913506712613,0.056882997094004746,0.07742685912088336,True,False,False,False,True
2025-02-22 08:00:00,PRD-A,101.0,1247.0,0.0809943865276664,0.03662113928200689,0.056882997094004746,0.0771448549060026,True,True,False,False,True
2025-02-22 16:00:00,PRD-A,137.0,1175.0,0.11659574468085106,0.036009579735809705,0.056882997094004746,0.07775641445219979,True,True,True,False,True
2025-02-23 00:00:00,PRD-A,110.0,1233.0,0.08921330089213302,0.03650643314542893,0.056882997094004746,0.07725956104258055,True,True,True,False,True
2025-02-23 08:00:00,PRD-A,129.0,1181.0,0.10922946655376799,0.036062670327991715,0.056882997094004746,0.07770332386001777,True,True,True,False,True
2025-02-23 16:00:00,PRD-A,160.0,1183.0,0.1352493660185968,0.03608027737280356,0.056882997094004746,0.07768571681520593,True,True,True,False,True
2025-03-02 00:00:00,PRD-A,39.0,1244.0,0.03135048231511254,0.0365967224932981,0.056882997094004746,0.07716927169471138,True,True,True,False,True
2025-03-02 08:00:00,PRD-A,42.0,1268.0,0.033123028391167195,0.03678962330497704,0.056882997094004746,0.07697637088303246,True,True,False,False,True
2025-03-02 16:00:00,PRD-A,51.0,1259.0,0.04050833995234313,0.03671793214993367,0.056882997094004746,0.07704806203807582,False,True,False,False,True
2025-03-03 00:00:00,PRD-A,38.0,1270.0,0.029921259842519685,0.03680545109300948,0.056882997094004746,0.07696054309500001,True,True,True,False,True
2025-03-03 08:00:00,PRD-A,41.0,1319.0,0.0310841546626232,0.03718191447295887,0.056882997094004746,0.07658407971505063,True,True,True,False,True
2025-03-03 16:00:00,PRD-A,53.0,1201.0,0.04412989175686927,0.03623675638311199,0.056882997094004746,0.07752923780489751,False,True,True,False,True
2025-03-10 00:00:00,PRD-A,38.0,1203.0,0.03158769742310889,0.03625392581702626,0.056882997094004746,0.07751206837098323,True,True,True,False,True
2025-03-10 08:00:00,PRD-A,34.0,1228.0,0.02768729641693811,0.036464992053304654,0.056882997094004746,0.07730100213470484,True,True,True,True,True
2025-03-10 16:00:00,PRD-A,66.0,1264.0,0.05221518987341772,0.03675785510523677,0.056882997094004746,0.07700813908277272,False,True,True,True,True
2025-03-11 00:00:00,PRD-A,47.0,1278.0,0.036776212832550864,0.036868390263554686,0.056882997094004746,0.0768976039244548,True,True,True,True,True
2025-03-11 08:00:00,PRD-A,54.0,1270.0,0.04251968503937008,0.03680545109300948,0.056882997094004746,0.07696054309500001,False,True,True,True,True
2025-03-11 16:00:00,PRD-A,58.0,1212.0,0.04785478547854786,0.03633066162398304,0.056882997094004746,0.07743533256402646,False,True,True,True,True
2025-03-18 00:00:00,PRD-A,33.0,1233.0,0.0267639902676399,0.03650643314542893,0.056882997094004746,0.07725956104258055,True,True,True,True,True
2025-03-18 08:00:00,PRD-A,40.0,1182.0,0.0338409475465313,0.03607147943638943,0.056882997094004746,0.07769451475162006,True,True,True,True,True
2025-03-18 16:00:00,PRD-A,55.0,1270.0,0.04330708661417323,0.03680545109300948,0.056882997094004746,0.07696054309500001,False,True,True,True,True
