shift_id,failure_probability,rank,transformed_feature,reason_code,shap_value,transformed_value
SH-MC-08-2025051300,0.5100719353662313,2,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.05287294448724272,-1.7526004599793308
SH-MC-08-2025051300,0.5100719353662313,3,numeric__vibration_rolling_3,SUSTAINED_VIBRATION,0.04666596218526062,1.7597824683610066
SH-MC-08-2025051300,0.5100719353662313,4,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.04579785351307033,1.240568297420193
SH-MC-09-2025031900,0.5098268093457407,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.06975980000675683,1.9393232902798867
SH-MC-09-2025031900,0.5098268093457407,2,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.05106180315554877,-1.6459901853802064
SH-MC-09-2025031900,0.5098268093457407,3,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.044346064841380144,1.6375256984396367
SH-MC-09-2025031900,0.5098268093457407,4,numeric__vibration_rolling_3,SUSTAINED_VIBRATION,0.037893628803587945,1.7827867498473986
SH-MC-02-2025060500,0.5093382461689948,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.07471981054093495,2.009910318416176
SH-MC-02-2025060500,0.5093382461689948,2,numeric__vibration_rolling_3,SUSTAINED_VIBRATION,0.04940678614028428,1.735919142936676
SH-MC-02-2025060500,0.5093382461689948,3,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.047149603778472805,-1.8828411388676987
SH-MC-02-2025060500,0.5093382461689948,4,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.041514085940907344,1.6188079672450495
SH-MC-08-2025051308,0.5088385730463814,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.05801644826323226,1.7338883607138098
SH-MC-08-2025051308,0.5088385730463814,2,numeric__vibration_rolling_3,SUSTAINED_VIBRATION,0.04717526799233937,2.069461842889502
SH-MC-08-2025051308,0.5088385730463814,3,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.04673378796667925,-1.835436734721151
SH-MC-08-2025051308,0.5088385730463814,4,numeric__temperature_c,THERMAL_STRESS,0.04584306097038254,2.092901799502044
SH-MC-09-2025052500,0.5079206960080649,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.055594011346285804,1.7556866215910205
SH-MC-09-2025052500,0.5079206960080649,2,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.04843849805237409,-1.4563984415937268
SH-MC-09-2025052500,0.5079206960080649,3,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.0422791856286693,2.2998173357932807
SH-MC-09-2025052500,0.5079206960080649,4,numeric__vibration_rolling_3,SUSTAINED_VIBRATION,0.0399778567344613,2.039272054136452
SH-MC-02-2025062216,0.5076207641553621,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.06634027414781064,1.785878497331566
SH-MC-02-2025062216,0.5076207641553621,2,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.045459909429262535,1.629099294358137
SH-MC-02-2025062216,0.5076207641553621,3,numeric__vibration_rolling_3,SUSTAINED_VIBRATION,0.043225106226069045,1.7851898722501327
SH-MC-02-2025062216,0.5076207641553621,4,numeric__temperature_c,THERMAL_STRESS,0.04256122583752249,2.215353089979253
SH-MC-12-2025040700,0.5075150261065093,1,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.05814987811486619,-2.3156466248002974
SH-MC-12-2025040700,0.5075150261065093,2,numeric__vibration_rolling_3,SUSTAINED_VIBRATION,0.0493729994894112,2.519753240183669
SH-MC-12-2025040700,0.5075150261065093,3,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.04861606179753252,2.799898691249487
SH-MC-12-2025040700,0.5075150261065093,4,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.046237563015134195,2.5449093610255273
SH-MC-06-2025051800,0.507319213567153,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.07290056693702784,2.1207995584631574
SH-MC-06-2025051800,0.507319213567153,2,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.04575937676300406,-1.475038266363496
SH-MC-06-2025051800,0.507319213567153,3,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.04335180720883083,1.7607495146849759
SH-MC-06-2025051800,0.507319213567153,4,numeric__temperature_c,THERMAL_STRESS,0.038416305914543813,1.865300656481572
SH-MC-02-2025051816,0.5071276799140924,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.0659736280069874,1.8642368108145426
SH-MC-02-2025051816,0.5071276799140924,2,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.05212931315526189,1.8942374663759358
SH-MC-02-2025051816,0.5071276799140924,3,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.045058980810627126,-2.12533979936469
SH-MC-02-2025051816,0.5071276799140924,4,numeric__temperature_c,THERMAL_STRESS,0.042148179015654194,2.169075395315457
SH-MC-12-2025040508,0.505931886951291,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.0704655553426851,2.194856413610691
SH-MC-12-2025040508,0.505931886951291,2,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.05381633699510977,-2.4555749618748344
SH-MC-12-2025040508,0.505931886951291,3,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.047113291057787623,1.8833903199748796
SH-MC-12-2025040508,0.505931886951291,4,numeric__vibration_rolling_3,SUSTAINED_VIBRATION,0.036268690806571066,1.7677745729533094
SH-MC-03-2025032000,0.5050266030613332,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.06303275231895518,2.2873011479056338
SH-MC-03-2025032000,0.5050266030613332,2,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.05067996283283258,-2.142487553471734
SH-MC-03-2025032000,0.5050266030613332,3,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.04936283622873618,2.2861373780014427
SH-MC-03-2025032000,0.5050266030613332,4,numeric__vibration_rolling_3,SUSTAINED_VIBRATION,0.04238192928059983,2.0754102141370843
SH-MC-09-2025042316,0.5025351644237931,1,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.04932470464402487,-1.5412449312819458
SH-MC-09-2025042316,0.5025351644237931,2,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.04789764673795877,1.6034861396241231
SH-MC-09-2025042316,0.5025351644237931,3,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.037537646361939014,1.4940331775092544
SH-MC-09-2025042316,0.5025351644237931,4,numeric__temperature_c,THERMAL_STRESS,0.03642808106463964,1.6029203982548137
SH-MC-08-2025030916,0.501711911050597,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.05583500184820658,1.6294493565144488
SH-MC-08-2025030916,0.501711911050597,2,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.04654359169550985,-1.6062841645299593
SH-MC-08-2025030916,0.501711911050597,3,numeric__vibration_rolling_3,SUSTAINED_VIBRATION,0.042828020404558145,1.9068152462964023
SH-MC-08-2025030916,0.501711911050597,4,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.042154622228906334,1.627378021407138
SH-MC-09-2025062208,0.5015317358101283,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.05688517058251999,1.8085191666227234
SH-MC-09-2025062208,0.5015317358101283,2,numeric__vibration_rolling_3,SUSTAINED_VIBRATION,0.05125598718206362,2.3442758833731037
SH-MC-09-2025062208,0.5015317358101283,3,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.0504001271447242,-1.7903832779950404
SH-MC-09-2025062208,0.5015317358101283,4,numeric__temperature_c,THERMAL_STRESS,0.04146993008814585,1.7378838425222367
SH-MC-03-2025052100,0.5014668266459953,1,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.047313486308571844,-1.3219908102778428
SH-MC-03-2025052100,0.5014668266459953,2,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.04060568654573513,1.4677654705935743
SH-MC-03-2025052100,0.5014668266459953,3,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.03732012842253677,1.3661450328895837
SH-MC-03-2025052100,0.5014668266459953,4,numeric__temperature_c,THERMAL_STRESS,0.03700370387363854,1.516197625118621
SH-MC-09-2025050208,0.5011549213369583,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.06137659549112499,2.173800229551585
SH-MC-09-2025050208,0.5011549213369583,2,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.04898912987066001,-1.868449976675858
SH-MC-09-2025050208,0.5011549213369583,3,numeric__vibration_rolling_3,SUSTAINED_VIBRATION,0.048240373840978755,2.2633587477762154
SH-MC-09-2025050208,0.5011549213369583,4,numeric__temperature_c,THERMAL_STRESS,0.041751683191783906,1.9488135573535625
SH-MC-11-2025030608,0.5005851216541275,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.06975693563788644,2.3105959375510134
SH-MC-11-2025030608,0.5005851216541275,2,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.045829279713638385,1.4931951148741553
SH-MC-11-2025030608,0.5005851216541275,3,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.045098140863545466,-2.214536234726289
SH-MC-11-2025030608,0.5005851216541275,4,numeric__vibration_rolling_3,SUSTAINED_VIBRATION,0.03839050904582789,1.7336058849095843
SH-MC-10-2025061500,0.4998633746682601,1,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.049623407682095076,-1.7030902716631837
SH-MC-10-2025061500,0.4998633746682601,2,numeric__vibration_rolling_3,SUSTAINED_VIBRATION,0.04849306413333322,2.0522305723453176
SH-MC-10-2025061500,0.4998633746682601,3,numeric__temperature_c,THERMAL_STRESS,0.046333511579623385,1.8405224923695351
SH-MC-10-2025061500,0.4998633746682601,4,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.041768967818416866,1.5029383012424793
SH-MC-09-2025050216,0.4998215466199464,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.05885878081124588,1.9368131478606434
SH-MC-09-2025050216,0.4998215466199464,2,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.05399909921899168,-2.0060287564107164
SH-MC-09-2025050216,0.4998215466199464,3,numeric__vibration_rolling_3,SUSTAINED_VIBRATION,0.04467443533747075,2.290981543256594
SH-MC-09-2025050216,0.4998215466199464,4,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.04081122754018048,1.6329064645641065
SH-MC-01-2025051108,0.49941275165745946,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.07509858693540229,2.272560312722014
SH-MC-01-2025051108,0.49941275165745946,2,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.044661263460688015,2.668372702215813
SH-MC-01-2025051108,0.49941275165745946,3,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.04376281471312305,-1.538561247226209
SH-MC-01-2025051108,0.49941275165745946,4,numeric__vibration_rolling_3,SUSTAINED_VIBRATION,0.0389669156415007,1.7863259420758568
SH-MC-02-2025062208,0.4992144760030527,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.06609742645497509,1.7951324646158011
SH-MC-02-2025062208,0.4992144760030527,2,numeric__vibration_rolling_3,SUSTAINED_VIBRATION,0.043922537062393706,1.9547782749350027
SH-MC-02-2025062208,0.4992144760030527,3,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.04290509149377519,-1.7977623450794984
SH-MC-02-2025062208,0.4992144760030527,4,numeric__temperature_c,THERMAL_STRESS,0.038737288816718535,1.1742222585066668
SH-MC-08-2025032208,0.49909323901138575,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.058254662395343076,1.7889289325182367
SH-MC-08-2025032208,0.49909323901138575,2,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.05490771821569655,2.1469167198417987
SH-MC-08-2025032208,0.49909323901138575,3,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.04847759533925114,-2.3325268458586264
SH-MC-08-2025032208,0.49909323901138575,4,numeric__vibration_rolling_3,SUSTAINED_VIBRATION,0.04236333621567509,1.9348248915076922
SH-MC-10-2025031400,0.49866706144068906,1,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.05113872354422557,-1.2737463459846678
SH-MC-10-2025031400,0.49866706144068906,2,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.04991858110387864,1.5838391493218102
SH-MC-10-2025031400,0.49866706144068906,3,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.04265171766646834,1.6285248244965833
SH-MC-10-2025031400,0.49866706144068906,4,numeric__temperature_c,THERMAL_STRESS,0.039772524466560336,1.408280650057333
SH-MC-02-2025052716,0.49848651193870336,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.07706707694689593,2.0089910384936402
SH-MC-02-2025052716,0.49848651193870336,2,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.04529822966447406,-2.149674598644237
SH-MC-02-2025052716,0.49848651193870336,3,numeric__vibration_rolling_3,SUSTAINED_VIBRATION,0.043687428791786845,1.7914719038364297
SH-MC-02-2025052716,0.49848651193870336,4,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.035643752405543204,1.5007992717758056
SH-MC-02-2025042208,0.497368698081208,1,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.05722189527986576,-2.356305058286856
SH-MC-02-2025042208,0.497368698081208,2,numeric__vibration_rolling_3,SUSTAINED_VIBRATION,0.05191812507555443,2.5527342068973917
SH-MC-02-2025042208,0.497368698081208,3,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.04791291935555866,2.7320622693037637
SH-MC-02-2025042208,0.497368698081208,4,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.04470440096478532,2.6831645464837393
SH-MC-06-2025040700,0.4965397485440682,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.06495689266178854,1.9217580393519254
SH-MC-06-2025040700,0.4965397485440682,2,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.05255434596230299,-1.660165654212617
SH-MC-06-2025040700,0.4965397485440682,3,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.04880277984096722,2.0249258095108376
SH-MC-06-2025040700,0.4965397485440682,4,numeric__temperature_c,THERMAL_STRESS,0.033020156947810145,1.3171124096142626
SH-MC-02-2025051900,0.4963639741351489,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.08428856477080625,2.105678408527725
SH-MC-02-2025051900,0.4963639741351489,2,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.058367673838733806,2.0265412745860654
SH-MC-02-2025051900,0.4963639741351489,3,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.04497191374376538,-2.0625916583869475
SH-MC-02-2025051900,0.4963639741351489,4,numeric__temperature_c,THERMAL_STRESS,0.040404419278758326,1.9521379399049938
SH-MC-08-2025040308,0.49536867363157644,1,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.05378241914938011,2.0155380657556106
SH-MC-08-2025040308,0.49536867363157644,2,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.052747515309449586,1.6897430844805228
SH-MC-08-2025040308,0.49536867363157644,3,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.04758348943073877,-2.2785255465280594
SH-MC-08-2025040308,0.49536867363157644,4,numeric__temperature_c,THERMAL_STRESS,0.03969343313613001,1.2691561197294297
SH-MC-12-2025040600,0.4944878259171451,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.05479647909839425,2.6147360643854642
SH-MC-12-2025040600,0.4944878259171451,2,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.04928902770654053,2.1479979363951385
SH-MC-12-2025040600,0.4944878259171451,3,numeric__vibration_rolling_3,SUSTAINED_VIBRATION,0.04717249376092944,2.2934413741558
SH-MC-12-2025040600,0.4944878259171451,4,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.045448479788712505,-1.811050312317579
SH-MC-08-2025050416,0.4936673409271477,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.07016120484985183,1.9623165134764442
SH-MC-08-2025050416,0.4936673409271477,2,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.047696672087772334,-1.7584367450644924
SH-MC-08-2025050416,0.4936673409271477,3,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.04087254980177584,1.3772613431213612
SH-MC-08-2025050416,0.4936673409271477,4,numeric__temperature_c,THERMAL_STRESS,0.03610975288461184,1.6696685873226058
SH-MC-08-2025041116,0.49295698612484984,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.05278394476954788,1.7814025634869188
SH-MC-08-2025041116,0.49295698612484984,2,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.04242945087763244,-2.1731109729102496
SH-MC-08-2025041116,0.49295698612484984,3,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.04184877114153315,1.3681463528707132
SH-MC-08-2025041116,0.49295698612484984,4,numeric__temperature_c,THERMAL_STRESS,0.04100670275190702,2.06846741963232
SH-MC-05-2025040408,0.4917011577349572,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.056314405006393974,1.613428367829774
SH-MC-05-2025040408,0.4917011577349572,2,numeric__vibration_rolling_3,SUSTAINED_VIBRATION,0.042595576099029454,2.108090491171025
SH-MC-05-2025040408,0.4917011577349572,3,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.04200573238530055,1.492663140362149
SH-MC-05-2025040408,0.4917011577349572,4,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.04052609320218274,-1.2602945640693748
SH-MC-01-2025062700,0.49091542446389097,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.0682047006806785,1.840215226919934
SH-MC-01-2025062700,0.49091542446389097,2,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.0459364050639523,-1.5838391584882467
SH-MC-01-2025062700,0.49091542446389097,3,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.044790034655076694,1.6386950973106051
SH-MC-01-2025062700,0.49091542446389097,4,numeric__temperature_c,THERMAL_STRESS,0.03787816803564532,1.8341516871908083
SH-MC-01-2025031008,0.4905356854158181,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.06809900496936792,2.4667259195404627
SH-MC-01-2025031008,0.4905356854158181,2,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.05563262837828578,-2.4368764071229334
SH-MC-01-2025031008,0.4905356854158181,3,numeric__vibration_rolling_3,SUSTAINED_VIBRATION,0.04772405919655183,2.554599077972935
SH-MC-01-2025031008,0.4905356854158181,4,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.04480295058039323,2.2645675560053764
SH-MC-10-2025041716,0.4903401835316349,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.06618560763149509,1.9747695954446387
SH-MC-10-2025041716,0.4903401835316349,2,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.04522031057111069,-1.4758596770348191
SH-MC-10-2025041716,0.4903401835316349,3,numeric__vibration_rolling_3,SUSTAINED_VIBRATION,0.044384003406003486,2.0930060589391783
SH-MC-10-2025041716,0.4903401835316349,4,numeric__temperature_c,THERMAL_STRESS,0.033469255470780265,2.56088670490062
SH-MC-05-2025052000,0.4897096987244949,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.062002617188983325,1.6719784937104474
SH-MC-05-2025052000,0.4897096987244949,2,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.0505224703895659,1.634432671130879
SH-MC-05-2025052000,0.4897096987244949,3,numeric__temperature_c,THERMAL_STRESS,0.04364674880820812,1.964792212750581
SH-MC-05-2025052000,0.4897096987244949,4,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.03850761722088369,-1.4207621237396808
SH-MC-12-2025052508,0.48935964010225014,1,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.0496711606764186,2.2962268147142244
SH-MC-12-2025052508,0.48935964010225014,2,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.04885679456678835,1.6699524139265394
SH-MC-12-2025052508,0.48935964010225014,3,numeric__temperature_c,THERMAL_STRESS,0.04127953972253853,1.323562017560784
SH-MC-12-2025052508,0.48935964010225014,4,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.0396902503206465,-1.222993680167254
SH-MC-11-2025061200,0.48873542123450675,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.06268210389553909,1.6337759387863724
SH-MC-11-2025061200,0.48873542123450675,2,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.05094205948803208,2.1536072584203256
SH-MC-11-2025061200,0.48873542123450675,3,numeric__temperature_c,THERMAL_STRESS,0.044128286616373275,2.0162760871120597
SH-MC-11-2025061200,0.48873542123450675,4,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.041657089423995444,-1.8355391239516459
SH-MC-09-2025050200,0.4886870051193806,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.048769935507707335,1.7178775489445028
SH-MC-09-2025050200,0.4886870051193806,2,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.04867668132547471,-1.42123385985431
SH-MC-09-2025050200,0.4886870051193806,3,numeric__vibration_rolling_3,SUSTAINED_VIBRATION,0.03691734717594036,1.8914922499455604
SH-MC-09-2025050200,0.4886870051193806,4,numeric__vibration_rms,HIGH_VIBRATION_PATTERN,0.0362915876387448,1.6471062821152278
SH-MC-09-2025052600,0.4884202940188491,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.07148719739253169,2.167975755364371
SH-MC-09-2025052600,0.4884202940188491,2,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.049766200579844516,-2.636978285273281
SH-MC-09-2025052600,0.4884202940188491,3,numeric__vibration_rolling_3,SUSTAINED_VIBRATION,0.04760645274371328,2.2252570744893747
SH-MC-09-2025052600,0.4884202940188491,4,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.045005513180582095,2.6918604384765428
SH-MC-12-2025040500,0.4867672907482606,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.06795960995329814,1.949868703347027
SH-MC-12-2025040500,0.4867672907482606,2,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.04273093497130338,1.755954833711876
SH-MC-12-2025040500,0.4867672907482606,3,numeric__vibration_rolling_3,SUSTAINED_VIBRATION,0.03615509682739747,1.7434101452215611
SH-MC-12-2025040500,0.4867672907482606,4,numeric__temperature_c,THERMAL_STRESS,0.034441784787381906,1.784235986889067
SH-MC-12-2025052416,0.48648071454120523,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.05784289801073251,1.6846514980078826
SH-MC-12-2025052416,0.48648071454120523,2,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.05686017800223507,2.0364875202410917
SH-MC-12-2025052416,0.48648071454120523,3,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.046070901672158736,-1.3714059451708658
SH-MC-12-2025052416,0.48648071454120523,4,numeric__temperature_c,THERMAL_STRESS,0.03639863639976545,1.7352137160437566
SH-MC-09-2025042400,0.48640321970828826,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.05306110926433962,1.844032324820668
SH-MC-09-2025042400,0.48640321970828826,2,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.0520554056907856,-1.6450869825003929
SH-MC-09-2025042400,0.48640321970828826,3,numeric__vibration_rolling_3,SUSTAINED_VIBRATION,0.043553165129644064,1.9862895060201515
SH-MC-09-2025042400,0.48640321970828826,4,numeric__temperature_c,THERMAL_STRESS,0.037515144290294865,1.7247080392744987
SH-MC-10-2025061416,0.48615996462172484,1,numeric__temperature_c,THERMAL_STRESS,0.05217563381814943,2.1057751123085615
SH-MC-10-2025061416,0.48615996462172484,2,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.04994108751139833,1.658425594773326
SH-MC-10-2025061416,0.48615996462172484,3,numeric__vibration_rolling_3,SUSTAINED_VIBRATION,0.04422158088579767,2.069799221795972
SH-MC-10-2025061416,0.48615996462172484,4,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.04299079620436512,-1.4069017002876771
SH-MC-10-2025031416,0.48612247179009505,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.0731174705417978,2.0737945433558616
SH-MC-10-2025031416,0.48612247179009505,2,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.056955417460631305,-2.394982714374575
SH-MC-10-2025031416,0.48612247179009505,3,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.04993610598444456,1.8882641189697165
SH-MC-10-2025031416,0.48612247179009505,4,numeric__temperature_c,THERMAL_STRESS,0.036875865939349446,1.549573348776455
SH-MC-02-2025042116,0.4853370510490856,1,numeric__vibration_rolling_3,SUSTAINED_VIBRATION,0.053315816795721914,2.008164161617031
SH-MC-02-2025042116,0.4853370510490856,2,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.05188906821466214,1.7539516630829817
SH-MC-02-2025042116,0.4853370510490856,3,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.05106082315983277,-2.1686417350228613
SH-MC-02-2025042116,0.4853370510490856,4,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.04542308858405364,2.4185569300634806
SH-MC-06-2025051900,0.4850142955763973,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.06885065574960335,2.4221045064843176
SH-MC-06-2025051900,0.4850142955763973,2,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.06140227974227454,-2.3821483698741264
SH-MC-06-2025051900,0.4850142955763973,3,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.044569287094889214,2.156245862380318
SH-MC-06-2025051900,0.4850142955763973,4,numeric__vibration_rolling_3,SUSTAINED_VIBRATION,0.033323243770754477,1.7204031903865793
SH-MC-06-2025040616,0.4847184549276832,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.05633294985803614,1.7270456165564747
SH-MC-06-2025040616,0.4847184549276832,2,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.04882692946523046,1.8946507610890542
SH-MC-06-2025040616,0.4847184549276832,3,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.04844325859353981,-1.9126638121145403
SH-MC-06-2025040616,0.4847184549276832,4,numeric__temperature_c,THERMAL_STRESS,0.035970279120678274,1.896577013663986
SH-MC-12-2025052500,0.4832343798356299,1,numeric__tool_wear_pct,TOOL_WEAR_ELEVATED,0.05812066807290079,1.7068609022244783
SH-MC-12-2025052500,0.4832343798356299,2,numeric__lubrication_index,LOW_LUBRICATION_INDEX,0.053117481429611035,-1.8402789933675252
SH-MC-12-2025052500,0.4832343798356299,3,numeric__hours_since_maintenance,MAINTENANCE_INTERVAL_EXCEEDED,0.05174446887633002,2.1687913284512215
SH-MC-12-2025052500,0.4832343798356299,4,numeric__temperature_c,THERMAL_STRESS,0.03549519087601742,1.7104024505254372
